tSec,dx,dy,dz,dvx,dvy,dvz
13320.0,6.007030606269836e-08,5.029141902923584e-08,-5.029141902923584e-08,2.000888343900442e-11,5.002220859751105e-11,6.002665031701326e-11,0.0
13380.0,5.98374754190445e-08,4.0046870708465576e-08,-5.029141902923584e-08,2.000888343900442e-11,3.956301952712238e-11,6.002665031701326e-11,0.0
13440.0,6.007030606269836e-08,4.936009645462036e-08,-4.0046870708465576e-08,3.001332515850663e-11,4.001776687800884e-11,6.002665031701326e-11,0.0
13500.0,5.995389074087143e-08,5.960464477539063e-08,-4.0046870708465576e-08,3.001332515850663e-11,3.001332515850663e-11,6.002665031701326e-11,0.0
13560.0,6.204936653375626e-08,5.960464477539063e-08,-3.073364496231079e-08,1.000444171950221e-11,4.001776687800884e-11,7.003109203651547e-11,0.0
13620.0,6.50179572403431e-08,6.007030606269836e-08,-4.0046870708465576e-08,1.000444171950221e-11,3.001332515850663e-11,7.003109203651547e-11,0.0
13680.0,6.479967851191759e-08,6.007030606269836e-08,-1.955777406692505e-08,1.000444171950221e-11,3.001332515850663e-11,8.003553375601768e-11,0.0
13740.0,6.495974957942963e-08,6.007030606269836e-08,-2.0489096641540527e-08,1.000444171950221e-11,2.000888343900442e-11,7.003109203651547e-11,0.0
13800.0,6.600748747587204e-08,6.007030606269836e-08,-2.0489096641540527e-08,1.000444171950221e-11,2.000888343900442e-11,7.003109203651547e-11,0.0
13860.0,6.007030606269836e-08,7.031485438346863e-08,-2.0489096641540527e-08,0.0,1.000444171950221e-11,7.503331289626658e-11,0.0
13920.0,7.008202373981476e-08,6.007030606269836e-08,-1.0244548320770264e-08,0.0,1.000444171950221e-11,7.599965101690032e-11,0.0
13980.0,6.007030606269836e-08,6.007030606269836e-08,-9.313225746154785e-09,0.0,1.000444171950221e-11,7.691999814873896e-11,0.0
14040.0,6.007030606269836e-08,7.031485438346863e-08,0.0,0.0,0.0,7.79891706770286e-11,0.0
14100.0,6.007030606269836e-08,6.007030606269836e-08,1.0244548320770264e-08,-1.000444171950221e-11,1.000444171950221e-11,7.696598913753405e-11,0.0
14160.0,6.984919309616089e-08,6.007030606269836e-08,9.313225746154785e-09,-2.000888343900442e-11,0.0,7.003109203651547e-11,0.0
14220.0,6.984919309616089e-08,7.008202373981476e-08,1.955777406692505e-08,-2.000888343900442e-11,0.0,7.003109203651547e-11,0.0
14280.0,5.960464477539063e-08,6.007030606269836e-08,2.0489096641540527e-08,-2.000888343900442e-11,-1.000444171950221e-11,7.003109203651547e-11,0.0
14340.0,6.007030606269836e-08,6.705522537231445e-08,2.9802322387695312e-08,-2.000888343900442e-11,-1.000444171950221e-11,7.003109203651547e-11,0.0
14400.0,6.007030606269836e-08,6.495974957942963e-08,2.9802322387695312e-08,-3.001332515850663e-11,-1.000444171950221e-11,7.003109203651547e-11,0.0
14460.0,5.960464477539063e-08,6.397021934390068e-08,2.9802322387695312e-08,-3.001332515850663e-11,-2.000888343900442e-11,7.003109203651547e-11,0.0
14520.0,5.960464477539063e-08,6.339905667118728e-08,4.0046870708465576e-08,-3.001332515850663e-11,-2.000888343900442e-11,7.003109203651547e-11,0.0
14580.0,5.029141902923584e-08,6.199115887284279e-08,4.0046870708465576e-08,-3.001332515850663e-11,-2.000888343900442e-11,6.002665031701326e-11,0.0
14640.0,4.936009645462036e-08,6.100162863731384e-08,4.0046870708465576e-08,-4.001776687800884e-11,-3.001332515850663e-11,7.003109203651547e-11,0.0
14700.0,5.029141902923584e-08,5.797483026981354e-08,5.029141902923584e-08,-3.001332515850663e-11,-3.001332515850663e-11,6.002665031701326e-11,0.0
14760.0,4.936009645462036e-08,6.007030606269836e-08,5.029141902923584e-08,-3.001332515850663e-11,-3.001332515850663e-11,5.002220859751105e-11,0.0
14820.0,4.0046870708465576e-08,6.007030606269836e-08,4.936009645462036e-08,-3.001332515850663e-11,-4.001776687800884e-11,5.002220859751105e-11,0.0
14880.0,4.0046870708465576e-08,5.005858838558197e-08,5.960464477539063e-08,-4.001776687800884e-11,-3.001332515850663e-11,5.002220859751105e-11,0.0
14940.0,4.0046870708465576e-08,5.005858838558197e-08,6.05359673500061e-08,-4.001776687800884e-11,-4.001776687800884e-11,4.001776687800884e-11,0.0
15000.0,4.0046870708465576e-08,5.029141902923584e-08,7.031485438346863e-08,-4.001776687800884e-11,-4.001776687800884e-11,4.001776687800884e-11,0.0
15060.0,2.9802322387695312e-08,4.98257577419281e-08,7.031485438346863e-08,-5.002220859751105e-11,-5.002220859751105e-11,4.001776687800884e-11,0.0
15120.0,2.9802322387695312e-08,4.0046870708465576e-08,7.031485438346863e-08,-4.001776687800884e-11,-5.002220859751105e-11,3.001332515850663e-11,0.0
15180.0,2.9802322387695312e-08,4.0046870708465576e-08,6.984919309616089e-08,-4.297362465877086e-11,-5.002220859751105e-11,3.001332515850663e-11,0.0
15240.0,1.955777406692505e-08,4.0046870708465576e-08,6.984919309616089e-08,-4.3996806198265404e-11,-5.002220859751105e-11,2.000888343900442e-11,0.0
15300.0,1.955777406692505e-08,3.026798367500305e-08,7.031485438346863e-08,-4.3996806198265404e-11,-4.956746124662459e-11,2.000888343900442e-11,0.0
15360.0,1.955777406692505e-08,3.026798367500305e-08,7.986091077327728e-08,-4.339995030022692e-11,-5.002220859751105e-11,1.000444171950221e-11,0.0
15420.0,1.955777406692505e-08,2.9802322387695312e-08,8.009374141693115e-08,-4.297362465877086e-11,-6.002665031701326e-11,2.000888343900442e-11,0.0
15480.0,9.313225746154785e-09,3.026798367500305e-08,7.008202373981476e-08,-4.206412995699793e-11,-5.002220859751105e-11,1.000444171950221e-11,0.0
15540.0,9.313225746154785e-09,3.073364496231079e-08,7.799826562404633e-08,-4.001776687800884e-11,-6.002665031701326e-11,1.000444171950221e-11,0.0
15600.0,1.0244548320770264e-08,1.955777406692505e-08,7.898779585957527e-08,-4.001776687800884e-11,-5.002220859751105e-11,0.0,0.0
15660.0,1.0244548320770264e-08,9.313225746154785e-09,7.869675755500793e-08,-3.979039320256561e-11,-5.002220859751105e-11,0.0,0.0
15720.0,9.313225746154785e-09,1.0244548320770264e-08,7.898779585957527e-08,-3.001332515850663e-11,-6.002665031701326e-11,-1.000444171950221e-11,0.0
15780.0,0.0,1.0244548320770264e-08,7.706694304943085e-08,-4.001776687800884e-11,-5.002220859751105e-11,-2.000888343900442e-11,0.0
15840.0,0.0,0.0,7.986091077327728e-08,-3.001332515850663e-11,-5.002220859751105e-11,-1.000444171950221e-11,0.0
15900.0,0.0,0.0,8.009374141693115e-08,-3.001332515850663e-11,-5.002220859751105e-11,-2.000888343900442e-11,0.0
15960.0,-9.313225746154785e-09,0.0,8.009374141693115e-08,-3.001332515850663e-11,-5.002220859751105e-11,-3.001332515850663e-11,0.0
16020.0,-1.0244548320770264e-08,0.0,6.984919309616089e-08,-3.001332515850663e-11,-4.899902705801651e-11,-3.001332515850663e-11,0.0
16080.0,-1.0244548320770264e-08,-9.313225746154785e-09,6.984919309616089e-08,-3.001332515850663e-11,-4.7066350816749036e-11,-3.001332515850663e-11,0.0
16140.0,-1.0244548320770264e-08,-1.0244548320770264e-08,6.984919309616089e-08,-2.000888343900442e-11,-4.501998773775995e-11,-3.001332515850663e-11,0.0
16200.0,-1.955777406692505e-08,-1.0244548320770264e-08,7.031485438346863e-08,-2.000888343900442e-11,-4.320099833421409e-11,-4.001776687800884e-11,0.0
16260.0,-1.955777406692505e-08,-2.0489096641540527e-08,6.984919309616089e-08,-2.000888343900442e-11,-4.101252670807298e-11,-4.001776687800884e-11,0.0
16320.0,-2.0023435354232788e-08,-1.955777406692505e-08,6.007030606269836e-08,-2.000888343900442e-11,-3.89945853385143e-11,-4.001776687800884e-11,0.0
16380.0,-2.0023435354232788e-08,-1.955777406692505e-08,6.984919309616089e-08,-2.000888343900442e-11,-3.694822225952521e-11,-4.001776687800884e-11,0.0
16440.0,-1.0244548320770264e-08,-2.9802322387695312e-08,6.05359673500061e-08,-1.000444171950221e-11,-4.001776687800884e-11,-4.9112713895738125e-11,0.0
16500.0,-2.0023435354232788e-08,-2.9802322387695312e-08,5.029141902923584e-08,-2.000888343900442e-11,-3.001332515850663e-11,-5.002220859751105e-11,0.0
16560.0,-2.0023435354232788e-08,-3.073364496231079e-08,5.029141902923584e-08,-1.000444171950221e-11,-3.001332515850663e-11,-5.002220859751105e-11,0.0
16620.0,-2.0023435354232788e-08,-2.9802322387695312e-08,5.029141902923584e-08,-1.000444171950221e-11,-2.000888343900442e-11,-5.002220859751105e-11,0.0
16680.0,-2.0023435354232788e-08,-4.0046870708465576e-08,4.0046870708465576e-08,-1.000444171950221e-11,-2.000888343900442e-11,-5.002220859751105e-11,0.0
16740.0,-2.0023435354232788e-08,-4.0046870708465576e-08,4.0046870708465576e-08,-1.000444171950221e-11,-1.9554136088117957e-11,-6.002665031701326e-11,0.0
16800.0,-3.003515303134918e-08,-4.0046870708465576e-08,4.0046870708465576e-08,0.0,-2.000888343900442e-11,-5.002220859751105e-11,0.0
16860.0,-3.003515303134918e-08,-4.0046870708465576e-08,4.0046870708465576e-08,0.0,-2.000888343900442e-11,-6.002665031701326e-11,0.0
16920.0,-2.200249582529068e-08,-4.0046870708465576e-08,2.9802322387695312e-08,0.0,-1.000444171950221e-11,-5.95719029661268e-11,0.0
16980.0,-2.2992026060819626e-08,-3.958120942115784e-08,3.073364496231079e-08,-1.000444171950221e-11,-1.000444171950221e-11,-6.002665031701326e-11,0.0
17040.0,-2.2497260943055153e-08,-4.98257577419281e-08,2.9802322387695312e-08,0.0,-1.000444171950221e-11,-6.002665031701326e-11,0.0
17100.0,-2.200249582529068e-08,-4.0046870708465576e-08,1.955777406692505e-08,0.0,-1.000444171950221e-11,-6.002665031701326e-11,0.0
17160.0,-2.293381839990616e-08,-4.0046870708465576e-08,1.955777406692505e-08,0.0,0.0,-6.002665031701326e-11,0.0
17220.0,-2.0023435354232788e-08,-4.98257577419281e-08,1.0244548320770264e-08,0.0,0.0,-6.502887117676437e-11,0.0
17280.0,-2.0023435354232788e-08,-5.029141902923584e-08,1.0244548320770264e-08,0.0,-1.000444171950221e-11,-6.497202775790356e-11,0.0
17340.0,-2.0023435354232788e-08,-5.029141902923584e-08,0.0,0.0,0.0,-6.630784810113255e-11,0.0
17400.0,-2.0023435354232788e-08,-4.98257577419281e-08,0.0,0.0,0.0,-6.696154741803184e-11,0.0
17460.0,-2.0023435354232788e-08,-4.0046870708465576e-08,0.0,0.0,0.0,-6.707523425575346e-11,0.0
17520.0,-3.026798367500305e-08,-4.0046870708465576e-08,-9.313225746154785e-09,1.000444171950221e-11,1.000444171950221e-11,-6.002665031701326e-11,0.0
17580.0,-2.9802322387695312e-08,-5.005858838558197e-08,-2.0489096641540527e-08,1.000444171950221e-11,1.000444171950221e-11,-7.003109203651547e-11,0.0
17640.0,-2.0023435354232788e-08,-4.0046870708465576e-08,-1.955777406692505e-08,1.000444171950221e-11,1.000444171950221e-11,-7.003109203651547e-11,0.0
17700.0,-3.026798367500305e-08,-4.0978193283081055e-08,-1.955777406692505e-08,2.000888343900442e-11,1.000444171950221e-11,-7.003109203651547e-11,0.0
17760.0,-2.0023435354232788e-08,-4.0978193283081055e-08,-2.0489096641540527e-08,1.000444171950221e-11,1.000444171950221e-11,-7.003109203651547e-11,0.0
17820.0,-2.0489096641540527e-08,-4.0046870708465576e-08,-1.955777406692505e-08,2.000888343900442e-11,2.000888343900442e-11,-7.003109203651547e-11,0.0
17880.0,-2.0489096641540527e-08,-3.92028596252203e-08,-2.9802322387695312e-08,1.000444171950221e-11,2.000888343900442e-11,-7.003109203651547e-11,0.0
17940.0,-2.0489096641540527e-08,-3.800960257649422e-08,-4.0046870708465576e-08,2.000888343900442e-11,2.000888343900442e-11,-7.003109203651547e-11,0.0
18000.0,-1.955777406692505e-08,-3.702007234096527e-08,-4.0046870708465576e-08,2.000888343900442e-11,2.000888343900442e-11,-7.003109203651547e-11,0.0
18060.0,-9.313225746154785e-09,-3.597233444452286e-08,-4.936009645462036e-08,2.000888343900442e-11,2.000888343900442e-11,-7.003109203651547e-11,0.0
18120.0,-1.0244548320770264e-08,-3.003515303134918e-08,-5.029141902923584e-08,3.001332515850663e-11,2.000888343900442e-11,-7.003109203651547e-11,0.0
18180.0,-9.313225746154785e-09,-3.003515303134918e-08,-5.029141902923584e-08,3.001332515850663e-11,3.001332515850663e-11,-7.003109203651547e-11,0.0
18240.0,-1.0244548320770264e-08,-3.003515303134918e-08,-6.05359673500061e-08,4.001776687800884e-11,3.001332515850663e-11,-7.003109203651547e-11,0.0
18300.0,-9.313225746154785e-09,-3.003515303134918e-08,-5.960464477539063e-08,4.001776687800884e-11,3.001332515850663e-11,-7.003109203651547e-11,0.0
18360.0,0.0,-2.9802322387695312e-08,-6.007030606269836e-08,4.001776687800884e-11,4.001776687800884e-11,-7.003109203651547e-11,0.0
18420.0,0.0,-2.0023435354232788e-08,-6.007030606269836e-08,4.001776687800884e-11,4.001776687800884e-11,-7.003109203651547e-11,0.0
18480.0,0.0,-2.0023435354232788e-08,-6.984919309616089e-08,4.001776687800884e-11,4.001776687800884e-11,-6.002665031701326e-11,0.0
18540.0,1.0244548320770264e-08,-2.0023435354232788e-08,-6.984919309616089e-08,5.002220859751105e-11,5.002220859751105e-11,-7.003109203651547e-11,0.0
18600.0,1.0244548320770264e-08,-2.0023435354232788e-08,-6.984919309616089e-08,5.206857167650014e-11,4.001776687800884e-11,-6.002665031701326e-11,0.0
18660.0,1.0244548320770264e-08,-9.778887033462524e-09,-8.009374141693115e-08,5.496758603840135e-11,4.001776687800884e-11,-6.002665031701326e-11,0.0
18720.0,1.0244548320770264e-08,-9.778887033462524e-09,-8.009374141693115e-08,5.849898343512905e-11,5.002220859751105e-11,-6.002665031701326e-11,0.0
18780.0,2.0489096641540527e-08,0.0,-7.986091077327728e-08,6.201616997714154e-11,5.002220859751105e-11,-5.002220859751105e-11,0.0
18840.0,2.0489096641540527e-08,0.0,-8.987262845039368e-08,6.502887117676437e-11,6.002665031701326e-11,-5.002220859751105e-11,0.0
18900.0,3.073364496231079e-08,0.0,-9.19681042432785e-08,6.696154741803184e-11,6.002665031701326e-11,-5.002220859751105e-11,0.0
18960.0,2.9802322387695312e-08,9.313225746154785e-09,-9.400537237524986e-08,7.003109203651547e-11,6.002665031701326e-11,-4.001776687800884e-11,0.0
19020.0,2.9802322387695312e-08,0.0,-9.700306691229343e-08,8.003553375601768e-11,6.002665031701326e-11,-4.001776687800884e-11,0.0
19080.0,4.0046870708465576e-08,1.0244548320770264e-08,-9.901123121380806e-08,8.003553375601768e-11,7.003109203651547e-11,-3.001332515850663e-11,0.0
19140.0,4.0046870708465576e-08,2.0489096641540527e-08,-1.0104849934577942e-07,8.003553375601768e-11,6.980371836107224e-11,-2.000888343900442e-11,0.0
19200.0,4.0046870708465576e-08,1.955777406692505e-08,-1.1012889444828033e-07,8.003553375601768e-11,7.003109203651547e-11,-2.000888343900442e-11,0.0
19260.0,5.029141902923584e-08,2.9802322387695312e-08,-1.0011717677116394e-07,8.003553375601768e-11,8.003553375601768e-11,-1.000444171950221e-11,0.0
19320.0,4.936009645462036e-08,3.073364496231079e-08,-1.0989606380462646e-07,8.003553375601768e-11,8.003553375601768e-11,0.0,0.0
19380.0,5.960464477539063e-08,4.0046870708465576e-08,-1.0011717677116394e-07,8.003553375601768e-11,7.696598913753405e-11,0.0,0.0
19440.0,6.05359673500061e-08,4.0046870708465576e-08,-1.0011717677116394e-07,9.00399754755199e-11,7.901235221652314e-11,0.0,0.0
19500.0,6.05359673500061e-08,5.029141902923584e-08,-1.0011717677116394e-07,8.003553375601768e-11,8.100187187665142e-11,1.000444171950221e-11,0.0
19560.0,6.984919309616089e-08,5.029141902923584e-08,-1.0011717677116394e-07,8.003553375601768e-11,8.100187187665142e-11,2.000888343900442e-11,0.0
19620.0,6.984919309616089e-08,5.029141902923584e-08,-9.96515154838562e-08,9.00399754755199e-11,8.199663170671556e-11,3.001332515850663e-11,0.0
19680.0,8.009374141693115e-08,5.960464477539063e-08,-8.987262845039368e-08,8.003553375601768e-11,8.29913915367797e-11,3.001332515850663e-11,0.0
19740.0,8.987262845039368e-08,7.078051567077637e-08,-8.940696716308594e-08,8.003553375601768e-11,8.29913915367797e-11,4.001776687800884e-11,0.0
19800.0,9.033828973770142e-08,6.984919309616089e-08,-8.940696716308594e-08,7.003109203651547e-11,8.29913915367797e-11,5.002220859751105e-11,0.0
19860.0,8.987262845039368e-08,6.984919309616089e-08,-9.033828973770142e-08,8.003553375601768e-11,9.00399754755199e-11,6.002665031701326e-11,0.0
19920.0,9.96515154838562e-08,8.009374141693115e-08,-8.009374141693115e-08,7.003109203651547e-11,8.003553375601768e-11,7.003109203651547e-11,0.0
19980.0,1.0989606380462646e-07,8.009374141693115e-08,-8.009374141693115e-08,7.003109203651547e-11,7.980816008057445e-11,7.003109203651547e-11,0.0
20040.0,1.0989606380462646e-07,9.96515154838562e-08,-8.009374141693115e-08,6.002665031701326e-11,8.003553375601768e-11,9.00399754755199e-11,0.0
20100.0,1.0989606380462646e-07,1.0058283805847168e-07,-8.009374141693115e-08,6.002665031701326e-11,8.003553375601768e-11,9.00399754755199e-11,0.0
20160.0,1.2014061212539673e-07,9.96515154838562e-08,-6.984919309616089e-08,6.002665031701326e-11,7.003109203651547e-11,9.958966984413564e-11,0.0
20220.0,1.2014061212539673e-07,9.96515154838562e-08,-5.960464477539063e-08,5.002220859751105e-11,7.003109203651547e-11,1.000444171950221e-10,0.0
20280.0,1.2095551937818527e-07,1.103617250919342e-07,-5.029141902923584e-08,4.001776687800884e-11,7.003109203651547e-11,1.0959411156363785e-10,0.0
20340.0,1.2398231774568558e-07,1.0989606380462646e-07,-5.029141902923584e-08,4.001776687800884e-11,7.003109203651547e-11,1.2005330063402653e-10,0.0
20400.0,1.259904820472002e-07,1.0989606380462646e-07,-4.0046870708465576e-08,3.001332515850663e-11,6.002665031701326e-11,1.2005330063402653e-10,0.0
20460.0,1.2700911611318588e-07,1.19674950838089e-07,-4.0046870708465576e-08,3.001332515850663e-11,5.002220859751105e-11,1.3005774235352874e-10,0.0
20520.0,1.2898817658424377e-07,1.2014061212539673e-07,-2.0489096641540527e-08,2.000888343900442e-11,5.002220859751105e-11,1.298303686780855e-10,0.0
20580.0,1.2991949915885925e-07,1.2014061212539673e-07,-1.955777406692505e-08,1.000444171950221e-11,4.001776687800884e-11,1.3301360013429075e-10,0.0
20640.0,1.2991949915885925e-07,1.2014061212539673e-07,-1.0244548320770264e-08,1.000444171950221e-11,4.001776687800884e-11,1.3596945791505277e-10,0.0
20700.0,1.2991949915885925e-07,1.2014061212539673e-07,-1.0244548320770264e-08,0.0,3.001332515850663e-11,1.3801582099404186e-10,0.0
20760.0,1.3015232980251312e-07,1.2991949915885925e-07,0.0,-1.000444171950221e-11,3.001332515850663e-11,1.39010580824106e-10,0.0
20820.0,1.2991949915885925e-07,1.2991949915885925e-07,1.0244548320770264e-08,-2.000888343900442e-11,1.000444171950221e-11,1.390390025335364e-10,0.0
20880.0,1.19674950838089e-07,1.2991949915885925e-07,1.955777406692505e-08,-2.000888343900442e-11,1.000444171950221e-11,1.3994849723530933e-10,0.0
20940.0,1.2991949915885925e-07,1.2991949915885925e-07,2.9802322387695312e-08,-3.001332515850663e-11,1.000444171950221e-11,1.4006218407303095e-10,0.0
21000.0,1.2014061212539673e-07,1.2014061212539673e-07,3.073364496231079e-08,-3.001332515850663e-11,0.0,1.4006218407303095e-10,0.0
21060.0,1.2991949915885925e-07,1.2991949915885925e-07,5.029141902923584e-08,-4.001776687800884e-11,0.0,1.3983481039758772e-10,0.0
21120.0,1.19674950838089e-07,1.2898817658424377e-07,4.936009645462036e-08,-5.002220859751105e-11,-2.000888343900442e-11,1.3005774235352874e-10,0.0
21180.0,1.0989606380462646e-07,1.2700911611318588e-07,6.05359673500061e-08,-5.002220859751105e-11,-2.000888343900442e-11,1.3005774235352874e-10,0.0
21240.0,1.0989606380462646e-07,1.259904820472002e-07,5.960464477539063e-08,-6.002665031701326e-11,-3.001332515850663e-11,1.2005330063402653e-10,0.0
21300.0,9.96515154838562e-08,1.240114215761423e-07,6.984919309616089e-08,-6.002665031701326e-11,-3.001332515850663e-11,1.2005330063402653e-10,0.0
21360.0,1.0989606380462646e-07,1.2101372703909874e-07,6.984919309616089e-08,-6.957634468562901e-11,-4.001776687800884e-11,1.2005330063402653e-10,0.0
21420.0,1.0058283805847168e-07,1.1897645890712738e-07,8.009374141693115e-08,-8.003553375601768e-11,-4.001776687800884e-11,1.1004885891452432e-10,0.0
21480.0,1.0058283805847168e-07,1.200241968035698e-07,8.009374141693115e-08,-8.003553375601768e-11,-6.002665031701326e-11,1.1004885891452432e-10,0.0
21540.0,9.033828973770142e-08,1.0989606380462646e-07,8.940696716308594e-08,-8.003553375601768e-11,-6.002665031701326e-11,1.000444171950221e-10,0.0
21600.0,8.940696716308594e-08,1.1012889444828033e-07,1.0058283805847168e-07,-8.003553375601768e-11,-6.002665031701326e-11,9.00399754755199e-11,0.0
21660.0,8.009374141693115e-08,1.0989606380462646e-07,1.0058283805847168e-07,-8.003553375601768e-11,-6.002665031701326e-11,8.003553375601768e-11,0.0
21720.0,8.009374141693115e-08,1.0011717677116394e-07,1.0989606380462646e-07,-8.003553375601768e-11,-7.003109203651547e-11,7.003109203651547e-11,0.0
21780.0,6.984919309616089e-08,1.0011717677116394e-07,1.2014061212539673e-07,-8.003553375601768e-11,-8.003553375601768e-11,7.003109203651547e-11,0.0
21840.0,5.960464477539063e-08,9.033828973770142e-08,1.103617250919342e-07,-8.003553375601768e-11,-7.003109203651547e-11,5.002220859751105e-11,0.0
21900.0,5.960464477539063e-08,8.009374141693115e-08,1.19674950838089e-07,-8.003553375601768e-11,-8.003553375601768e-11,5.002220859751105e-11,0.0
21960.0,5.960464477539063e-08,7.962808012962341e-08,1.19674950838089e-07,-7.79891706770286e-11,-9.00399754755199e-11,4.001776687800884e-11,0.0
22020.0,6.05359673500061e-08,8.009374141693115e-08,1.30385160446167e-07,-7.696598913753405e-11,-7.958078640513122e-11,3.001332515850663e-11,0.0
22080.0,5.029141902923584e-08,6.984919309616089e-08,1.2991949915885925e-07,-7.401013135677204e-11,-8.958522812463343e-11,3.001332515850663e-11,0.0
22140.0,4.0046870708465576e-08,6.007030606269836e-08,1.1990778148174286e-07,-7.102585186657961e-11,-8.958522812463343e-11,2.000888343900442e-11,0.0
22200.0,4.0046870708465576e-08,7.031485438346863e-08,1.3015232980251312e-07,-6.900791049702093e-11,-8.958522812463343e-11,2.000888343900442e-11,0.0
22260.0,4.0046870708465576e-08,4.98257577419281e-08,1.2898817658424377e-07,-6.491518433904275e-11,-9.00399754755199e-11,1.000444171950221e-11,0.0
